"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"74014010","SAN LUIS","Belgrano","El Barrial","SATELITAL","6"
"74014010","SAN LUIS","Belgrano","El Milagro","SATELITAL","13"
"74014010","SAN LUIS","Belgrano","El Recodo","SATELITAL","4"
"74014010","SAN LUIS","Belgrano","Estancia De Amieva","SATELITAL","5"
"74014030","SAN LUIS","Belgrano","Hualtaran","SATELITAL","14"
"74014010","SAN LUIS","Belgrano","La Calera","FIBRA OPTICA","111"
"74014010","SAN LUIS","Belgrano","La Calera","SATELITAL","53"
"74014010","SAN LUIS","Belgrano","La Calera","WIRELESS","196"
"74014030","SAN LUIS","Belgrano","Las Lagunitas","SATELITAL","5"
"74014010","SAN LUIS","Belgrano","Los Molles","SATELITAL","63"
"74014010","SAN LUIS","Belgrano","Los Molles","WIRELESS","423"
"74014030","SAN LUIS","Belgrano","Los Ramblones","SATELITAL","4"
"74014040","SAN LUIS","Belgrano","Naranjo Esquino","SATELITAL","6"
"74014020","SAN LUIS","Belgrano","Nogolí","FIBRA OPTICA","180"
"74014020","SAN LUIS","Belgrano","Nogolí","SATELITAL","71"
"74014020","SAN LUIS","Belgrano","Nogolí","WIRELESS","623"
"0","SAN LUIS","Belgrano","Otros","SATELITAL","65"
"74014010","SAN LUIS","Belgrano","Pozo Cavado","SATELITAL","6"
"74014010","SAN LUIS","Belgrano","Pozo Del Tala","SATELITAL","9"
"74014040","SAN LUIS","Belgrano","Represa Del Carmen","SATELITAL","8"
"74014030","SAN LUIS","Belgrano","San Antonio","SATELITAL","23"
"74014040","SAN LUIS","Belgrano","San Pedro","SATELITAL","4"
"74014040","SAN LUIS","Belgrano","San Pedro","WIRELESS","0"
"74014010","SAN LUIS","Belgrano","Suyuque Nuevo","SATELITAL","20"
"74014010","SAN LUIS","Belgrano","Toro Negro","SATELITAL","15"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","FIBRA OPTICA","157"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","SATELITAL","88"
"74014030","SAN LUIS","Belgrano","Villa de la Quebrada","WIRELESS","737"
"74014040","SAN LUIS","Belgrano","Villa General Roca","FIBRA OPTICA","59"
"74014040","SAN LUIS","Belgrano","Villa General Roca","SATELITAL","12"
"74014040","SAN LUIS","Belgrano","Villa General Roca","WIRELESS","184"
"74028030","SAN LUIS","Chacabuco","Balcarce","SATELITAL","65"
"74028010","SAN LUIS","Chacabuco","Concarán","SATELITAL","201"
"74028010","SAN LUIS","Chacabuco","Concarán","WIRELESS","1.913"
"74028020","SAN LUIS","Chacabuco","Cortaderas","FIBRA OPTICA","205"
"74028020","SAN LUIS","Chacabuco","Cortaderas","SATELITAL","356"
"74028020","SAN LUIS","Chacabuco","Cortaderas","WIRELESS","886"
"74028020","SAN LUIS","Chacabuco","El Algarrobal","SATELITAL","4"
"74028080","SAN LUIS","Chacabuco","El Churrasco","SATELITAL","5"
"74028030","SAN LUIS","Chacabuco","El Recuerdo","SATELITAL","20"
"74028080","SAN LUIS","Chacabuco","El Sifon","SATELITAL","9"
"74028020","SAN LUIS","Chacabuco","El Tala","SATELITAL","9"
"74028020","SAN LUIS","Chacabuco","La Celestina","SATELITAL","7"
"74028030","SAN LUIS","Chacabuco","Las Rosas","SATELITAL","2"
"74028030","SAN LUIS","Chacabuco","Naschel","SATELITAL","153"
"74028030","SAN LUIS","Chacabuco","Naschel","WIRELESS","1.124"
"0","SAN LUIS","Chacabuco","Otros","SATELITAL","4"
"74028040","SAN LUIS","Chacabuco","Papagayos","SATELITAL","29"
"74028040","SAN LUIS","Chacabuco","Papagayos","WIRELESS","56"
"74028030","SAN LUIS","Chacabuco","Pozo Cavado","SATELITAL","1"
"74028030","SAN LUIS","Chacabuco","Punta De La Loma","SATELITAL","5"
"74028050","SAN LUIS","Chacabuco","Renca","SATELITAL","37"
"74028050","SAN LUIS","Chacabuco","Renca","WIRELESS","261"
"74028020","SAN LUIS","Chacabuco","San Felipe","SATELITAL","12"
"74028020","SAN LUIS","Chacabuco","San Miguel","SATELITAL","7"
"74028060","SAN LUIS","Chacabuco","San Pablo","SATELITAL","27"
"74028060","SAN LUIS","Chacabuco","San Pablo","WIRELESS","125"
"74028030","SAN LUIS","Chacabuco","Santa Martina","SATELITAL","6"
"74028070","SAN LUIS","Chacabuco","Tilisarao","SATELITAL","238"
"74028070","SAN LUIS","Chacabuco","Tilisarao","WIRELESS","1.547"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","FIBRA OPTICA","120"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","SATELITAL","29"
"74028080","SAN LUIS","Chacabuco","Villa del Carmen","WIRELESS","328"
"74028090","SAN LUIS","Chacabuco","Villa Larca","FIBRA OPTICA","171"
"74028090","SAN LUIS","Chacabuco","Villa Larca","SATELITAL","93"
"74028090","SAN LUIS","Chacabuco","Villa Larca","WIRELESS","468"
"74021030","SAN LUIS","Coronel Pringles","Balde De La Isla","SATELITAL","9"
"74021010","SAN LUIS","Coronel Pringles","Carolina","FIBRA OPTICA","11"
"74021010","SAN LUIS","Coronel Pringles","Carolina","SATELITAL","42"
"74021010","SAN LUIS","Coronel Pringles","Carolina","WIRELESS","332"
"74021030","SAN LUIS","Coronel Pringles","Cienaga De Intihuasi","SATELITAL","3"
"74021030","SAN LUIS","Coronel Pringles","El Baldecito","SATELITAL","9"
"74021060","SAN LUIS","Coronel Pringles","El Durazno","FIBRA OPTICA","1"
"74021060","SAN LUIS","Coronel Pringles","El Durazno","SATELITAL","77"
"74021060","SAN LUIS","Coronel Pringles","El Durazno","WIRELESS","132"
"74021010","SAN LUIS","Coronel Pringles","Eleodoro Lobos","SATELITAL","13"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","FIBRA OPTICA","460"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","SATELITAL","280"
"74021020","SAN LUIS","Coronel Pringles","El Trapiche","WIRELESS","1.715"
"74021025","SAN LUIS","Coronel Pringles","Estancia Grande","SATELITAL","48"
"74021030","SAN LUIS","Coronel Pringles","Fraga","FIBRA OPTICA","213"
"74021030","SAN LUIS","Coronel Pringles","Fraga","SATELITAL","27"
"74021030","SAN LUIS","Coronel Pringles","Fraga","WIRELESS","332"
"74021030","SAN LUIS","Coronel Pringles","Intihuasi","SATELITAL","14"
"74021040","SAN LUIS","Coronel Pringles","La Bajada","SATELITAL","7"
"74021040","SAN LUIS","Coronel Pringles","La Bajada","WIRELESS","48"
"74021050","SAN LUIS","Coronel Pringles","La Florida","FIBRA OPTICA","34"
"74021050","SAN LUIS","Coronel Pringles","La Florida","SATELITAL","87"
"74021050","SAN LUIS","Coronel Pringles","La Florida","WIRELESS","477"
"74021010","SAN LUIS","Coronel Pringles","La Petra","SATELITAL","6"
"74021030","SAN LUIS","Coronel Pringles","Las Barranquitas","SATELITAL","27"
"74021030","SAN LUIS","Coronel Pringles","Las Pircas","SATELITAL","8"
"74021060","SAN LUIS","Coronel Pringles","La Toma","ADSL","100"
"74021060","SAN LUIS","Coronel Pringles","La Toma","FIBRA OPTICA","1.029"
"74021060","SAN LUIS","Coronel Pringles","La Toma","SATELITAL","146"
"74021060","SAN LUIS","Coronel Pringles","La Toma","WIRELESS","1.955"
"74021010","SAN LUIS","Coronel Pringles","La Totora","SATELITAL","8"
"74021030","SAN LUIS","Coronel Pringles","Loma Alta","SATELITAL","1"
"74021030","SAN LUIS","Coronel Pringles","Marmol Verde","SATELITAL","11"
"0","SAN LUIS","Coronel Pringles","Otros","SATELITAL","94"
"74021030","SAN LUIS","Coronel Pringles","Pampa Del Tamboreo","SATELITAL","24"
"74021030","SAN LUIS","Coronel Pringles","Paso Del Rey","SATELITAL","14"
"74021070","SAN LUIS","Coronel Pringles","Riocito","SATELITAL","16"
"74021080","SAN LUIS","Coronel Pringles","Río Grande","SATELITAL","48"
"74021080","SAN LUIS","Coronel Pringles","Río Grande","WIRELESS","321"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","FIBRA OPTICA","46"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","SATELITAL","28"
"74021090","SAN LUIS","Coronel Pringles","Saladillo","WIRELESS","79"
"74021030","SAN LUIS","Coronel Pringles","Valle De Pancanta","SATELITAL","24"
"74035055","SAN LUIS","General Pedernera","5Ta Brigada","SATELITAL","5"
"74035040","SAN LUIS","General Pedernera","Caldenadas","SATELITAL","12"
"74035055","SAN LUIS","General Pedernera","Colonia Don Antonio","SATELITAL","5"
"74035055","SAN LUIS","General Pedernera","Coronel Alzogaray","SATELITAL","8"
"74035055","SAN LUIS","General Pedernera","Coronel Alzogaray","WIRELESS","1"
"74035055","SAN LUIS","General Pedernera","Country Club Los Caldenes","SATELITAL","11"
"74035055","SAN LUIS","General Pedernera","Dique Vulpiani","SATELITAL","46"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","FIBRA OPTICA","21"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","SATELITAL","28"
"74035010","SAN LUIS","General Pedernera","Juan Jorba","WIRELESS","118"
"74035020","SAN LUIS","General Pedernera","Juan Llerena","SATELITAL","3"
"74035020","SAN LUIS","General Pedernera","Juan Llerena","WIRELESS","158"
"74035030","SAN LUIS","General Pedernera","Justo Daract","ADSL","1"
"74035030","SAN LUIS","General Pedernera","Justo Daract","DIAL UP","4"
"74035030","SAN LUIS","General Pedernera","Justo Daract","FIBRA OPTICA","578"
"74035030","SAN LUIS","General Pedernera","Justo Daract","SATELITAL","123"
"74035030","SAN LUIS","General Pedernera","Justo Daract","WIRELESS","1.559"
"74035040","SAN LUIS","General Pedernera","La Angelina","SATELITAL","10"
"74035040","SAN LUIS","General Pedernera","La Angelina","WIRELESS","9"
"74035055","SAN LUIS","General Pedernera","La Esquina","SATELITAL","31"
"74035040","SAN LUIS","General Pedernera","La Punilla","FIBRA OPTICA","38"
"74035040","SAN LUIS","General Pedernera","La Punilla","SATELITAL","64"
"74035040","SAN LUIS","General Pedernera","La Punilla","WIRELESS","103"
"74035055","SAN LUIS","General Pedernera","La Ribera","SATELITAL","151"
"74035055","SAN LUIS","General Pedernera","Las Isletas","SATELITAL","4"
"74035050","SAN LUIS","General Pedernera","Lavaisse","SATELITAL","26"
"74035050","SAN LUIS","General Pedernera","Lavaisse","WIRELESS","50"
"74035055","SAN LUIS","General Pedernera","Liborio Luna","SATELITAL","28"
"74035055","SAN LUIS","General Pedernera","Nación Ranquel","SATELITAL","10"
"0","SAN LUIS","General Pedernera","Otros","SATELITAL","246"
"74035055","SAN LUIS","General Pedernera","Rio Quinto","SATELITAL","5"
"74035060","SAN LUIS","General Pedernera","San José del Morro","SATELITAL","25"
"74035060","SAN LUIS","General Pedernera","San José del Morro","WIRELESS","306"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","ADSL","11"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","CABLEMODEM","9.873"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","DIAL UP","62"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","FIBRA OPTICA","29.495"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","SATELITAL","618"
"74035070","SAN LUIS","General Pedernera","Villa Mercedes","WIRELESS","8.125"
"74035080","SAN LUIS","General Pedernera","Villa Reynolds","SATELITAL","96"
"74035090","SAN LUIS","General Pedernera","Villa Salles","WIRELESS","39"
"74042010","SAN LUIS","Gobernador Dupuy","Anchorena","DIAL UP","1"
"74042010","SAN LUIS","Gobernador Dupuy","Anchorena","SATELITAL","96"
"74042010","SAN LUIS","Gobernador Dupuy","Anchorena","WIRELESS","181"
"74042020","SAN LUIS","Gobernador Dupuy","Arizona","DIAL UP","2"
"74042020","SAN LUIS","Gobernador Dupuy","Arizona","SATELITAL","168"
"74042020","SAN LUIS","Gobernador Dupuy","Arizona","WIRELESS","184"
"74042030","SAN LUIS","Gobernador Dupuy","Bagual","SATELITAL","26"
"74042030","SAN LUIS","Gobernador Dupuy","Bagual","WIRELESS","107"
"74042040","SAN LUIS","Gobernador Dupuy","Batavia","SATELITAL","109"
"74042040","SAN LUIS","Gobernador Dupuy","Batavia","WIRELESS","89"
"74042050","SAN LUIS","Gobernador Dupuy","Buena Esperanza","DIAL UP","1"
"74042050","SAN LUIS","Gobernador Dupuy","Buena Esperanza","SATELITAL","360"
"74042050","SAN LUIS","Gobernador Dupuy","Buena Esperanza","WIRELESS","1.067"
"74042060","SAN LUIS","Gobernador Dupuy","Fortín El Patria","SATELITAL","60"
"74042060","SAN LUIS","Gobernador Dupuy","Fortín El Patria","WIRELESS","175"
"74042070","SAN LUIS","Gobernador Dupuy","Fortuna","FIBRA OPTICA","145"
"74042070","SAN LUIS","Gobernador Dupuy","Fortuna","SATELITAL","64"
"74042070","SAN LUIS","Gobernador Dupuy","Fortuna","WIRELESS","136"
"74042080","SAN LUIS","Gobernador Dupuy","La Maroma","SATELITAL","6"
"74042090","SAN LUIS","Gobernador Dupuy","Los Overos","SATELITAL","6"
"74042100","SAN LUIS","Gobernador Dupuy","Martín de Loyola","SATELITAL","23"
"74042100","SAN LUIS","Gobernador Dupuy","Martín de Loyola","WIRELESS","27"
"74042110","SAN LUIS","Gobernador Dupuy","Nahuel Mapá","WIRELESS","30"
"74042120","SAN LUIS","Gobernador Dupuy","Navia","SATELITAL","2"
"74042120","SAN LUIS","Gobernador Dupuy","Navia","WIRELESS","67"
"74042130","SAN LUIS","Gobernador Dupuy","Nueva Galia","FIBRA OPTICA","211"
"74042130","SAN LUIS","Gobernador Dupuy","Nueva Galia","SATELITAL","78"
"74042130","SAN LUIS","Gobernador Dupuy","Nueva Galia","WIRELESS","446"
"0","SAN LUIS","Gobernador Dupuy","Otros","SATELITAL","151"
"74042140","SAN LUIS","Gobernador Dupuy","Unión","SATELITAL","316"
"74042140","SAN LUIS","Gobernador Dupuy","Unión","WIRELESS","708"
"74049020","SAN LUIS","Junín","Bajo De Veliz","SATELITAL","1"
"74049050","SAN LUIS","Junín","Balde De Escudero","SATELITAL","6"
"74049010","SAN LUIS","Junín","Carpinteria","ADSL","149"
"74049010","SAN LUIS","Junín","Carpinteria","CABLEMODEM","10"
"74049010","SAN LUIS","Junín","Carpinteria","FIBRA OPTICA","335"
"74049010","SAN LUIS","Junín","Carpinteria","SATELITAL","380"
"74049010","SAN LUIS","Junín","Carpinteria","WIRELESS","939"
"74049080","SAN LUIS","Junín","Cerrito Blanco","SATELITAL","7"
"74049020","SAN LUIS","Junín","Cerro de Oro","ADSL","13"
"74049020","SAN LUIS","Junín","Cerro de Oro","CABLEMODEM","14"
"74049020","SAN LUIS","Junín","Cerro de Oro","FIBRA OPTICA","117"
"74049020","SAN LUIS","Junín","Cerro de Oro","SATELITAL","272"
"74049020","SAN LUIS","Junín","Cerro de Oro","WIRELESS","230"
"74049040","SAN LUIS","Junín","El Duraznito","SATELITAL","5"
"74049040","SAN LUIS","Junín","La Chilca","SATELITAL","3"
"74049030","SAN LUIS","Junín","Lafinur","SATELITAL","6"
"74049030","SAN LUIS","Junín","Lafinur","WIRELESS","89"
"74049050","SAN LUIS","Junín","La Lomita","SATELITAL","7"
"74049050","SAN LUIS","Junín","Las Palomas","SATELITAL","21"
"74049040","SAN LUIS","Junín","Los Cajones","SATELITAL","11"
"74049040","SAN LUIS","Junín","Los Cajones","WIRELESS","193"
"74049040","SAN LUIS","Junín","Los Lobos","SATELITAL","1"
"74049050","SAN LUIS","Junín","Los Molles","FIBRA OPTICA","139"
"74049050","SAN LUIS","Junín","Los Molles","SATELITAL","170"
"74049050","SAN LUIS","Junín","Los Molles","WIRELESS","493"
"74049060","SAN LUIS","Junín","Merlo","ADSL","722"
"74049060","SAN LUIS","Junín","Merlo","CABLEMODEM","62"
"74049060","SAN LUIS","Junín","Merlo","FIBRA OPTICA","4.249"
"74049060","SAN LUIS","Junín","Merlo","SATELITAL","1.293"
"74049060","SAN LUIS","Junín","Merlo","WIRELESS","3.776"
"74049040","SAN LUIS","Junín","Ojo Del Rio","SATELITAL","9"
"0","SAN LUIS","Junín","Otros","SATELITAL","14"
"74049070","SAN LUIS","Junín","Santa Rosa del Conlara","ADSL","142"
"74049070","SAN LUIS","Junín","Santa Rosa del Conlara","FIBRA OPTICA","998"
"74049070","SAN LUIS","Junín","Santa Rosa del Conlara","SATELITAL","215"
"74049070","SAN LUIS","Junín","Santa Rosa del Conlara","WIRELESS","1.694"
"74049080","SAN LUIS","Junín","Talita","SATELITAL","13"
"74049080","SAN LUIS","Junín","Talita","WIRELESS","145"
"74056010","SAN LUIS","La Capital","Alto Pelado","SATELITAL","8"
"74056010","SAN LUIS","La Capital","Alto Pelado","WIRELESS","64"
"74056020","SAN LUIS","La Capital","Alto Pencoso","SATELITAL","6"
"74056020","SAN LUIS","La Capital","Alto Pencoso","WIRELESS","145"
"74056030","SAN LUIS","La Capital","Balde","FIBRA OPTICA","127"
"74056030","SAN LUIS","La Capital","Balde","SATELITAL","13"
"74056030","SAN LUIS","La Capital","Balde","WIRELESS","239"
"74056040","SAN LUIS","La Capital","Beazley","SATELITAL","42"
"74056040","SAN LUIS","La Capital","Beazley","WIRELESS","234"
"74056070","SAN LUIS","La Capital","Boca Del Tigre","SATELITAL","20"
"74056050","SAN LUIS","La Capital","Cazador","SATELITAL","10"
"74056050","SAN LUIS","La Capital","Cazador","WIRELESS","27"
"74056070","SAN LUIS","La Capital","Cerro Colorado","SATELITAL","70"
"74056070","SAN LUIS","La Capital","Charlone","SATELITAL","40"
"74056060","SAN LUIS","La Capital","Chosmes","SATELITAL","5"
"74056060","SAN LUIS","La Capital","Chosmes","WIRELESS","12"
"74056070","SAN LUIS","La Capital","CRUZ DE PIEDRA","SATELITAL","71"
"74056070","SAN LUIS","La Capital","Daniel Donovan","SATELITAL","43"
"74056070","SAN LUIS","La Capital","Desaguadero","SATELITAL","2"
"74056070","SAN LUIS","La Capital","Desaguadero","WIRELESS","37"
"74056070","SAN LUIS","La Capital","El Charabon","SATELITAL","5"
"74056070","SAN LUIS","La Capital","El Chorrillo","SATELITAL","410"
"74056080","SAN LUIS","La Capital","El Volcán","CABLEMODEM","18"
"74056080","SAN LUIS","La Capital","El Volcán","FIBRA OPTICA","441"
"74056080","SAN LUIS","La Capital","El Volcán","SATELITAL","183"
"74056080","SAN LUIS","La Capital","El Volcán","WIRELESS","1.096"
"74056070","SAN LUIS","La Capital","Estancia Grande","SATELITAL","1"
"74056090","SAN LUIS","La Capital","Jarilla","SATELITAL","1"
"74056090","SAN LUIS","La Capital","Jarilla","WIRELESS","33"
"74056100","SAN LUIS","La Capital","Juana Koslay","CABLEMODEM","295"
"74056100","SAN LUIS","La Capital","Juana Koslay","DIAL UP","2"
"74056100","SAN LUIS","La Capital","Juana Koslay","FIBRA OPTICA","2.229"
"74056100","SAN LUIS","La Capital","Juana Koslay","WIRELESS","2.618"
"74056070","SAN LUIS","La Capital","Juan W. Gez","SATELITAL","3"
"74056105","SAN LUIS","La Capital","La Punta","CABLEMODEM","521"
"74056105","SAN LUIS","La Capital","La Punta","FIBRA OPTICA","1.477"
"74056105","SAN LUIS","La Capital","La Punta","SATELITAL","658"
"74056070","SAN LUIS","La Capital","Las Barrancas","SATELITAL","20"
"74056070","SAN LUIS","La Capital","Las Barrancas","WIRELESS","16"
"74056070","SAN LUIS","La Capital","Las Chacras","SATELITAL","310"
"74056070","SAN LUIS","La Capital","Los Algarrobos Blancos","SATELITAL","220"
"74056110","SAN LUIS","La Capital","Mosmota","SATELITAL","2"
"0","SAN LUIS","La Capital","Otros","SATELITAL","116"
"74056120","SAN LUIS","La Capital","Potrero de los Funes","FIBRA OPTICA","98"
"74056120","SAN LUIS","La Capital","Potrero de los Funes","SATELITAL","305"
"74056120","SAN LUIS","La Capital","Potrero de los Funes","WIRELESS","3.923"
"74056110","SAN LUIS","La Capital","Pozo Del Carril","SATELITAL","62"
"74056130","SAN LUIS","La Capital","Salinas del Bebedero","SATELITAL","13"
"74056130","SAN LUIS","La Capital","Salinas del Bebedero","WIRELESS","39"
"74056140","SAN LUIS","La Capital","San Jerónimo","FIBRA OPTICA","102"
"74056140","SAN LUIS","La Capital","San Jerónimo","SATELITAL","10"
"74056140","SAN LUIS","La Capital","San Jerónimo","WIRELESS","188"
"74056150","SAN LUIS","La Capital","San Luis","ADSL","30"
"74056150","SAN LUIS","La Capital","San Luis","CABLEMODEM","18.505"
"74056150","SAN LUIS","La Capital","San Luis","CELULAR","5"
"74056150","SAN LUIS","La Capital","San Luis","DIAL UP","58"
"74056150","SAN LUIS","La Capital","San Luis","FIBRA OPTICA","36.297"
"74056150","SAN LUIS","La Capital","San Luis","SATELITAL","1.621"
"74056150","SAN LUIS","La Capital","San Luis","WIRELESS","14.377"
"74056070","SAN LUIS","La Capital","San Roque","SATELITAL","125"
"74056070","SAN LUIS","La Capital","Santa Rosa","SATELITAL","6"
"74056140","SAN LUIS","La Capital","Varela","SATELITAL","11"
"74056140","SAN LUIS","La Capital","Varela","WIRELESS","13"
"74056160","SAN LUIS","La Capital","Zanjitas","SATELITAL","44"
"74056160","SAN LUIS","La Capital","Zanjitas","WIRELESS","99"
"74063050","SAN LUIS","Libertador Grl. San Martín","Barranca Alta","SATELITAL","1"
"74063050","SAN LUIS","Libertador Grl. San Martín","Casa De Los Tigres","SATELITAL","8"
"74063050","SAN LUIS","Libertador Grl. San Martín","El Estanquito","SATELITAL","16"
"74063020","SAN LUIS","Libertador Grl. San Martín","El Paraguay","SATELITAL","12"
